Region,State,County Names,Year,Year_Month,count
Northeast,New York,Town of North Hempstead,2024,2024-05,1
Northeast,New York,Town of Oyster Bay,2024,2024-08,1
Northeast,New York,Westchester County,2021,2021-05,1
Northeast,New York,Westchester County,2021,2021-06,1
Northeast,New York,Westchester County,2022,2022-09,1
Northeast,Pennsylvania,Allegheny County,2018,2018-08,1
Northeast,Pennsylvania,Allegheny County,2018,2018-10,1
Northeast,Pennsylvania,Allegheny County,2019,2019-07,1
Northeast,Pennsylvania,Allegheny County,2019,2019-10,1
Northeast,Pennsylvania,Allegheny County,2021,2021-01,1
Northeast,Pennsylvania,Allegheny County,2021,2021-07,1
Northeast,Pennsylvania,Allegheny County,2021,2021-09,1
Northeast,Pennsylvania,Allegheny County,2021,2021-12,1
Northeast,Pennsylvania,Allegheny County,2022,2022-04,1
Northeast,Pennsylvania,Allegheny County,2022,2022-08,2
Northeast,Pennsylvania,Allegheny County,2022,2022-10,2
Northeast,Pennsylvania,Allegheny County,2023,2023-02,1
Northeast,Pennsylvania,Allegheny County,2023,2023-07,1
Northeast,Pennsylvania,Allegheny County,2023,2023-08,1
Northeast,Pennsylvania,Allegheny County,2024,2024-01,1
Northeast,Pennsylvania,Allegheny County,2024,2024-06,1
Northeast,Pennsylvania,Beaver County,2021,2021-07,1
Northeast,Pennsylvania,Berks County,2018,2018-01,1
Northeast,Pennsylvania,Berks County,2021,2021-02,1
Northeast,Pennsylvania,Berks County,2022,2022-03,1
Northeast,Pennsylvania,Bucks County,2020,2020-12,1
Northeast,Pennsylvania,Butler County,2024,2024-07,1
Northeast,Pennsylvania,Centre County,2019,2019-01,1
Northeast,Pennsylvania,Coolbaugh Township,2021,2021-01,1
Northeast,Pennsylvania,Dauphin County,2022,2022-09,1
Northeast,Pennsylvania,Dauphin County,2023,2023-05,1
Northeast,Pennsylvania,Dauphin County,2023,2023-08,1
Northeast,Pennsylvania,Dauphin County,2024,2024-01,1
Northeast,Pennsylvania,Dauphin County,2024,2024-05,1
Northeast,Pennsylvania,Delaware County,2021,2021-08,1
Northeast,Pennsylvania,Delaware County,2023,2023-08,1
Northeast,Pennsylvania,Delaware County,2024,2024-02,1
Northeast,Pennsylvania,East 11th Avenue,2018,2018-06,1
Northeast,Pennsylvania,East 11th Avenue,2023,2023-07,1
Northeast,Pennsylvania,Erie County,2021,2021-03,1
Northeast,Pennsylvania,Fayette County,2018,2018-09,1
Northeast,Pennsylvania,Glenside,2018,2018-08,1
Northeast,Pennsylvania,Lancaster County,2020,2020-07,1
Northeast,Pennsylvania,Lawrence County,2024,2024-09,1
Northeast,Pennsylvania,Lehigh County,2019,2019-06,1
Northeast,Pennsylvania,Lehigh County,2023,2023-01,1
Northeast,Pennsylvania,Lehigh County,2024,2024-02,1
Northeast,Pennsylvania,Lehigh County,2024,2024-08,1
Northeast,Pennsylvania,Luzerne County,2022,2022-03,1
Northeast,Pennsylvania,Luzerne County,2023,2023-05,1
Northeast,Pennsylvania,Monroe County,2019,2019-05,1
Northeast,Pennsylvania,Pennsylvania,2019,2019-01,1
Northeast,Pennsylvania,Pennsylvania,2020,2020-03,1
Northeast,Pennsylvania,Pennsylvania,2020,2020-08,1
Northeast,Pennsylvania,Pennsylvania,2021,2021-07,1
Northeast,Pennsylvania,Pennsylvania,2023,2023-01,1
Northeast,Pennsylvania,Pennsylvania,2023,2023-05,2
Northeast,Pennsylvania,Pennsylvania,2023,2023-10,1
Northeast,Pennsylvania,Pennsylvania,2024,2024-05,1
Northeast,Pennsylvania,Pennsylvania,2024,2024-08,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-01,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-04,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-06,2
Northeast,Pennsylvania,Philadelphia County,2018,2018-07,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-08,2
Northeast,Pennsylvania,Philadelphia County,2018,2018-09,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-10,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-11,1
Northeast,Pennsylvania,Philadelphia County,2018,2018-12,1
Northeast,Pennsylvania,Philadelphia County,2019,2019-04,1
Northeast,Pennsylvania,Philadelphia County,2019,2019-05,1
Northeast,Pennsylvania,Philadelphia County,2019,2019-06,2
Northeast,Pennsylvania,Philadelphia County,2019,2019-07,2
Northeast,Pennsylvania,Philadelphia County,2019,2019-08,3
Northeast,Pennsylvania,Philadelphia County,2019,2019-10,4
Northeast,Pennsylvania,Philadelphia County,2020,2020-03,1
Northeast,Pennsylvania,Philadelphia County,2020,2020-04,1
Northeast,Pennsylvania,Philadelphia County,2020,2020-05,6
Northeast,Pennsylvania,Philadelphia County,2020,2020-06,4
Northeast,Pennsylvania,Philadelphia County,2020,2020-07,1
Northeast,Pennsylvania,Philadelphia County,2020,2020-08,8
Northeast,Pennsylvania,Philadelphia County,2020,2020-09,7
Northeast,Pennsylvania,Philadelphia County,2020,2020-10,2
Northeast,Pennsylvania,Philadelphia County,2021,2021-01,1
Northeast,Pennsylvania,Philadelphia County,2021,2021-02,1
Northeast,Pennsylvania,Philadelphia County,2021,2021-03,3
Northeast,Pennsylvania,Philadelphia County,2021,2021-05,4
Northeast,Pennsylvania,Philadelphia County,2021,2021-07,3
Northeast,Pennsylvania,Philadelphia County,2021,2021-08,3
Northeast,Pennsylvania,Philadelphia County,2021,2021-09,2
Northeast,Pennsylvania,Philadelphia County,2021,2021-11,3
Northeast,Pennsylvania,Philadelphia County,2021,2021-12,4
Northeast,Pennsylvania,Philadelphia County,2022,2022-01,1
Northeast,Pennsylvania,Philadelphia County,2022,2022-02,1
Northeast,Pennsylvania,Philadelphia County,2022,2022-04,2
Northeast,Pennsylvania,Philadelphia County,2022,2022-05,4
Northeast,Pennsylvania,Philadelphia County,2022,2022-06,3
Northeast,Pennsylvania,Philadelphia County,2022,2022-07,3
Northeast,Pennsylvania,Philadelphia County,2022,2022-08,4
Northeast,Pennsylvania,Philadelphia County,2022,2022-09,2
Northeast,Pennsylvania,Philadelphia County,2022,2022-10,3
Northeast,Pennsylvania,Philadelphia County,2022,2022-11,3
Northeast,Pennsylvania,Philadelphia County,2023,2023-01,2
Northeast,Pennsylvania,Philadelphia County,2023,2023-02,1
Northeast,Pennsylvania,Philadelphia County,2023,2023-03,1
Northeast,Pennsylvania,Philadelphia County,2023,2023-04,3
Northeast,Pennsylvania,Philadelphia County,2023,2023-05,2
Northeast,Pennsylvania,Philadelphia County,2023,2023-06,1
Northeast,Pennsylvania,Philadelphia County,2023,2023-07,2
Northeast,Pennsylvania,Philadelphia County,2023,2023-08,3
Northeast,Pennsylvania,Philadelphia County,2023,2023-09,1
Northeast,Pennsylvania,Philadelphia County,2023,2023-10,2
Northeast,Pennsylvania,Philadelphia County,2023,2023-11,1
Northeast,Pennsylvania,Philadelphia County,2023,2023-12,2
Northeast,Pennsylvania,Philadelphia County,2024,2024-01,1
Northeast,Pennsylvania,Philadelphia County,2024,2024-03,2
Northeast,Pennsylvania,Philadelphia County,2024,2024-05,1
Northeast,Pennsylvania,Philadelphia County,2024,2024-06,4
Northeast,Pennsylvania,Philadelphia County,2024,2024-07,3
Northeast,Pennsylvania,Philadelphia County,2024,2024-08,2
Northeast,Pennsylvania,Saltlick Township,2018,2018-01,1
Northeast,Pennsylvania,West Norriton,2021,2021-02,1
Northeast,Pennsylvania,Westmoreland County,2023,2023-06,1
Northeast,Pennsylvania,York County,2018,2018-07,1
Northeast,Pennsylvania,York County,2024,2024-06,1
Northeast,Rhode Island,Providence County,2021,2021-05,1
Northeast,Rhode Island,Providence County,2021,2021-08,1
Northwest,Alaska,Alaska,2020,2020-04,1
Northwest,Alaska,Alaska,2020,2020-10,1
Northwest,Alaska,Alaska,2021,2021-06,1
Northwest,Alaska,Matanuska-Susitna,2020,2020-11,1
Northwest,Alaska,North Slope,2024,2024-02,1
Northwest,Hawaii,Honolulu County,2023,2023-04,1
Northwest,Hawaii,Honolulu County,2024,2024-08,1
Northwest,Idaho,Ada County,2021,2021-10,1
Northwest,Idaho,Canyon County,2020,2020-02,1
Northwest,Idaho,Shoshone County,2023,2023-06,1
Northwest,Montana,Cascade County,2019,2019-12,1
Northwest,Montana,Missoula County,2019,2019-03,1
Northwest,Oregon,Clackamas County,2020,2020-12,1
Northwest,Oregon,Deschutes County,2022,2022-08,1
Northwest,Oregon,Klamath County,2021,2021-11,1
Northwest,Oregon,Lane County,2022,2022-01,1
Northwest,Oregon,Multnomah County,2019,2019-05,1
Northwest,Oregon,Multnomah County,2020,2020-08,1
Northwest,Oregon,Multnomah County,2021,2021-01,1
Northwest,Oregon,Multnomah County,2021,2021-03,1
Northwest,Oregon,Multnomah County,2021,2021-04,1
Northwest,Oregon,Multnomah County,2021,2021-07,1
Northwest,Oregon,Multnomah County,2021,2021-08,2
Northwest,Oregon,Multnomah County,2022,2022-02,2
Northwest,Oregon,Multnomah County,2022,2022-04,1
Northwest,Oregon,Multnomah County,2022,2022-10,1
Northwest,Oregon,Multnomah County,2023,2023-03,1
Northwest,Oregon,Multnomah County,2023,2023-06,1
Northwest,Washington,25104,2021,2021-09,1
Northwest,Washington,Benton County,2019,2019-07,1
Northwest,Washington,Benton County,2021,2021-08,1
Northwest,Washington,Benton County,2023,2023-06,1
Northwest,Washington,Clark County,2022,2022-07,1
Northwest,Washington,Clark County,2023,2023-03,1
Northwest,Washington,Clark County,2023,2023-12,1
Northwest,Washington,Grant County,2023,2023-06,1
Northwest,Washington,King County,2020,2020-01,1
Northwest,Washington,King County,2020,2020-07,2
Northwest,Washington,King County,2020,2020-10,1
Northwest,Washington,King County,2021,2021-04,1
Northwest,Washington,King County,2021,2021-06,1
Northwest,Washington,King County,2021,2021-07,1
Northwest,Washington,King County,2021,2021-10,1
Northwest,Washington,King County,2022,2022-07,1
Northwest,Washington,King County,2022,2022-08,1
Northwest,Washington,King County,2022,2022-10,1
Northwest,Washington,King County,2023,2023-04,1
Northwest,Washington,King County,2023,2023-05,1
Northwest,Washington,King County,2023,2023-07,2
Northwest,Washington,King County,2023,2023-08,2
Northwest,Washington,King County,2023,2023-12,1
Northwest,Washington,King County,2024,2024-07,1
Northwest,Washington,King County,2024,2024-08,1
Northwest,Washington,King County,2024,2024-09,1
Northwest,Washington,Pierce County,2018,2018-10,1
Northwest,Washington,Pierce County,2019,2019-08,1
Northwest,Washington,Pierce County,2020,2020-10,1
Northwest,Washington,Pierce County,2021,2021-02,1
Northwest,Washington,Pierce County,2021,2021-10,1
Northwest,Washington,Pierce County,2022,2022-05,1
Northwest,Washington,Pierce County,2022,2022-06,1
Northwest,Washington,Pierce County,2022,2022-07,1
Northwest,Washington,Pierce County,2023,2023-11,2
Northwest,Washington,Skagit County,2022,2022-07,1
Northwest,Washington,Skyway,2018,2018-04,1
Northwest,Washington,Snohomish County,2019,2019-11,1
Northwest,Washington,Snohomish County,2022,2022-06,1
Northwest,Washington,Snohomish County,2023,2023-08,1
Northwest,Washington,Snohomish County,2024,2024-08,1
Northwest,Washington,Spokane County,2022,2022-08,2
Northwest,Washington,Washington,2018,2018-07,1
Northwest,Washington,Washington,2022,2022-05,1
Northwest,Washington,Washington,2023,2023-10,1
Northwest,Washington,Yakima County,2019,2019-06,1
Northwest,Wyoming,Laramie County,2019,2019-09,1
Southeast,Alabama,108,2020,2020-07,1
Southeast,Alabama,Alabama,2018,2018-01,1
Southeast,Alabama,Autauga County,2022,2022-03,1
Southeast,Alabama,Baldwin County,2023,2023-02,1
Southeast,Alabama,Baldwin County,2024,2024-05,1
Southeast,Alabama,Barbour County,2024,2024-06,1
Southeast,Alabama,Bibb County,2024,2024-07,1
Southeast,Alabama,Bullock County,2018,2018-01,1
Southeast,Alabama,Calhoun County,2022,2022-05,1
Southeast,Alabama,Chambers County,2019,2019-09,1
Southeast,Alabama,Chambers County,2022,2022-10,1
Southeast,Alabama,Clarke County,2023,2023-12,1
Southeast,Alabama,Coffee County,2020,2020-09,1
Southeast,Alabama,Dale County,2022,2022-03,1
Southeast,Alabama,Dallas County,2024,2024-09,1
Southeast,Alabama,Elmore County,2018,2018-07,1
Southeast,Alabama,Escambia County,2019,2019-05,1
Southeast,Alabama,Geneva County,2018,2018-07,1
Southeast,Alabama,Greene County,2018,2018-01,1
Southeast,Alabama,Hale County,2020,2020-06,1
Southeast,Alabama,Henry County,2024,2024-01,1
Southeast,Alabama,Houston County,2021,2021-09,1
Southeast,Alabama,Hueytown,2020,2020-08,1
Southeast,Alabama,Jefferson County,2018,2018-09,1
Southeast,Alabama,Jefferson County,2018,2018-10,1
Southeast,Alabama,Jefferson County,2019,2019-01,1
Southeast,Alabama,Jefferson County,2019,2019-02,1
Southeast,Alabama,Jefferson County,2019,2019-04,1
Southeast,Alabama,Jefferson County,2019,2019-11,1
Southeast,Alabama,Jefferson County,2020,2020-08,1
Southeast,Alabama,Jefferson County,2021,2021-04,2
Southeast,Alabama,Jefferson County,2021,2021-05,1
Southeast,Alabama,Jefferson County,2021,2021-11,1
Southeast,Alabama,Jefferson County,2022,2022-04,2
Southeast,Alabama,Jefferson County,2022,2022-08,2
Southeast,Alabama,Jefferson County,2022,2022-09,1
Southeast,Alabama,Jefferson County,2023,2023-03,1
Southeast,Alabama,Jefferson County,2023,2023-04,1
Southeast,Alabama,Jefferson County,2023,2023-07,1
Southeast,Alabama,Jefferson County,2023,2023-09,1
Southeast,Alabama,Jefferson County,2023,2023-11,1
Southeast,Alabama,Jefferson County,2024,2024-02,1
Southeast,Alabama,Jefferson County,2024,2024-05,1
Southeast,Alabama,Jefferson County,2024,2024-07,1
Southeast,Alabama,Jefferson County,2024,2024-08,1
Southeast,Alabama,Jefferson County,2024,2024-09,1
Southeast,Alabama,Lee County,2018,2018-09,1
Southeast,Alabama,Lee County,2020,2020-06,1
Southeast,Alabama,Limestone County,2019,2019-09,1
Southeast,Alabama,Lowndes County,2021,2021-06,1
Southeast,Alabama,Macon County,2019,2019-12,1
Southeast,Alabama,Macon County,2024,2024-06,1
Southeast,Alabama,Madison County,2018,2018-01,1
Southeast,Alabama,Madison County,2018,2018-06,1
Southeast,Alabama,Madison County,2023,2023-01,1
Southeast,Alabama,Madison County,2024,2024-05,1
Southeast,Alabama,Marengo County,2018,2018-11,1
Southeast,Alabama,Marshall County,2021,2021-06,1
Southeast,Alabama,Mobile County,2018,2018-04,1
Southeast,Alabama,Mobile County,2019,2019-03,1
Southeast,Alabama,Mobile County,2019,2019-08,1
Southeast,Alabama,Mobile County,2021,2021-10,1
Southeast,Alabama,Mobile County,2021,2021-11,1
Southeast,Alabama,Mobile County,2021,2021-12,1
Southeast,Alabama,Mobile County,2022,2022-11,1
Southeast,Alabama,Mobile County,2022,2022-12,1
Southeast,Alabama,Mobile County,2024,2024-03,1
Southeast,Alabama,Mobile County,2024,2024-08,1
Southeast,Alabama,Montgomery County,2018,2018-06,1
Southeast,Alabama,Montgomery County,2019,2019-08,1
Southeast,Alabama,Montgomery County,2019,2019-12,1
Southeast,Alabama,Montgomery County,2020,2020-05,1
Southeast,Alabama,Montgomery County,2020,2020-08,1
Southeast,Alabama,Montgomery County,2021,2021-04,1
Southeast,Alabama,Montgomery County,2021,2021-05,1
Southeast,Alabama,Montgomery County,2021,2021-06,1
Southeast,Alabama,Montgomery County,2021,2021-07,1
Southeast,Alabama,Montgomery County,2021,2021-08,1
Southeast,Alabama,Montgomery County,2021,2021-09,1
Southeast,Alabama,Montgomery County,2021,2021-10,1
Southeast,Alabama,Montgomery County,2022,2022-01,1
Southeast,Alabama,Montgomery County,2023,2023-05,1
Southeast,Alabama,Montgomery County,2023,2023-07,1
Southeast,Alabama,Montgomery County,2024,2024-02,1
Southeast,Alabama,Montgomery County,2024,2024-03,1
Southeast,Alabama,Montgomery County,2024,2024-05,1
Southeast,Alabama,Montgomery County,2024,2024-06,1
Southeast,Alabama,Morgan County,2020,2020-06,1
Southeast,Alabama,Perry County,2022,2022-09,1
Southeast,Alabama,Pickens County,2021,2021-03,1
Southeast,Alabama,Pickens County,2021,2021-05,1
Southeast,Alabama,Pike County,2020,2020-08,1
Southeast,Alabama,Pike County,2021,2021-11,1
Southeast,Alabama,Russell County,2018,2018-03,1
Southeast,Alabama,Russell County,2021,2021-04,1
Southeast,Alabama,Russell County,2022,2022-10,1
Southeast,Alabama,Tallapoosa County,2022,2022-07,1
Southeast,Alabama,Tallapoosa County,2023,2023-04,1
Southeast,Alabama,Tarrant,2020,2020-05,1
Southeast,Alabama,Tuscaloosa County,2021,2021-04,1
Southeast,Alabama,Tuscaloosa County,2022,2022-05,1
Southeast,Alabama,Tuscaloosa County,2024,2024-01,1
Southeast,Alabama,Tuscaloosa County,2024,2024-05,1
Southeast,Arkansas,Cleveland County,2020,2020-06,1
Southeast,Arkansas,Columbia County,2020,2020-07,1
Southeast,Arkansas,Columbia County,2021,2021-06,1
Southeast,Arkansas,Craighead County,2019,2019-01,1
Southeast,Arkansas,Craighead County,2024,2024-03,1
Southeast,Arkansas,Crittenden County,2020,2020-09,1
Southeast,Arkansas,Cross County,2024,2024-04,1
Southeast,Arkansas,Dallas County,2024,2024-06,1
Southeast,Arkansas,Desha County,2022,2022-03,1
Southeast,Arkansas,Faulkner County,2020,2020-06,1
Southeast,Arkansas,Helena-West Helena,2020,2020-07,1
Southeast,Arkansas,Hempstead County,2020,2020-06,1
Southeast,Arkansas,Hot Springs,2022,2022-05,1
Southeast,Arkansas,Jackson County,2023,2023-02,1
Southeast,Arkansas,Jefferson County,2018,2018-04,1
Southeast,Arkansas,Jefferson County,2018,2018-08,1
Southeast,Arkansas,Jefferson County,2019,2019-03,1
Southeast,Arkansas,Jefferson County,2020,2020-08,1
Southeast,Arkansas,Jefferson County,2020,2020-09,1
Southeast,Arkansas,Jefferson County,2021,2021-10,2
Southeast,Arkansas,Jefferson County,2023,2023-03,1
Southeast,Arkansas,Jefferson County,2023,2023-08,2
Southeast,Arkansas,Jefferson County,2023,2023-10,1
Southeast,Arkansas,Jefferson County,2024,2024-06,1
Southeast,Arkansas,Lee County,2023,2023-05,1
Southeast,Arkansas,Mississippi County,2020,2020-06,1
Southeast,Arkansas,Monroe County,2018,2018-01,1
Southeast,Arkansas,Pope County,2020,2020-12,1
Southeast,Arkansas,Pulaski County,2018,2018-11,1
Southeast,Arkansas,Pulaski County,2019,2019-01,1
Southeast,Arkansas,Pulaski County,2019,2019-11,2
Southeast,Arkansas,Pulaski County,2020,2020-09,4
Southeast,Arkansas,Pulaski County,2021,2021-04,1
Southeast,Arkansas,Pulaski County,2022,2022-02,1
Southeast,Arkansas,Pulaski County,2022,2022-10,1
Southeast,Arkansas,Pulaski County,2023,2023-03,1
Southeast,Arkansas,Pulaski County,2023,2023-10,1
Southeast,Arkansas,Pulaski County,2023,2023-11,1
Southeast,Arkansas,Pulaski County,2024,2024-04,1
Southeast,Arkansas,Sebastian County,2018,2018-09,1
Southeast,Arkansas,Sebastian County,2021,2021-01,1
Southeast,Arkansas,Stone County,2022,2022-04,1
Southeast,Arkansas,Union County,2018,2018-10,1
Southeast,Arkansas,Washington County,2024,2024-02,1
Southeast,Florida,1250,2018,2018-02,1
Southeast,Florida,12800,2021,2021-06,1
Southeast,Florida,3655,2024,2024-04,1
Southeast,Florida,Alachua County,2020,2020-05,1
Southeast,Florida,Alachua County,2021,2021-06,1
Southeast,Florida,Alachua County,2021,2021-07,1
Southeast,Florida,Alachua County,2022,2022-11,1
Southeast,Florida,Alachua County,2023,2023-12,1
Southeast,Florida,Baker County,2018,2018-03,1
Southeast,Florida,Bay County,2019,2019-04,1
Southeast,Florida,Bradford County,2024,2024-03,1
Southeast,Florida,Brevard County,2022,2022-05,1
Southeast,Florida,Brevard County,2023,2023-03,1
Southeast,Florida,Brevard County,2023,2023-09,1
Southeast,Florida,Brevard County,2024,2024-01,2
Southeast,Florida,Broward County,2018,2018-01,1
Southeast,Florida,Broward County,2018,2018-04,1
Southeast,Florida,Broward County,2020,2020-07,1
Southeast,Florida,Broward County,2022,2022-02,1
Southeast,Florida,Broward County,2022,2022-03,1
Southeast,Florida,Broward County,2023,2023-02,1
Southeast,Florida,Broward County,2023,2023-05,1
Southeast,Florida,Broward County,2023,2023-07,3
Southeast,Florida,Broward County,2024,2024-01,1
Southeast,Florida,Broward County,2024,2024-03,1
Southeast,Florida,Broward County,2024,2024-06,1
Southeast,Florida,Broward County,2024,2024-07,1
Southeast,Florida,Calhoun County,2020,2020-05,1
Southeast,Florida,Charlotte County,2018,2018-06,1
Southeast,Florida,Collier County,2021,2021-10,1
Southeast,Florida,Columbia County,2022,2022-12,1
Southeast,Florida,Columbia County,2023,2023-03,1
Southeast,Florida,Duval County,2018,2018-04,1
Southeast,Florida,Duval County,2018,2018-06,1
Southeast,Florida,Duval County,2018,2018-08,1
Southeast,Florida,Duval County,2018,2018-09,1
Southeast,Florida,Duval County,2018,2018-10,1
Southeast,Florida,Duval County,2019,2019-01,2
Southeast,Florida,Duval County,2019,2019-09,2
Southeast,Florida,Duval County,2020,2020-03,1
Southeast,Florida,Duval County,2020,2020-05,1
Southeast,Florida,Duval County,2020,2020-09,1
Southeast,Florida,Duval County,2022,2022-03,1
Southeast,Florida,Duval County,2022,2022-09,1
Southeast,Florida,Duval County,2023,2023-09,2
Southeast,Florida,Duval County,2024,2024-08,1
Southeast,Florida,Escambia County,2019,2019-12,1
Southeast,Florida,Escambia County,2020,2020-02,1
Southeast,Florida,Escambia County,2021,2021-04,1
Southeast,Florida,Escambia County,2022,2022-06,1
Southeast,Florida,Escambia County,2023,2023-06,1
Southeast,Florida,Escambia County,2024,2024-06,1
Southeast,Florida,Escambia County,2024,2024-07,1
Southeast,Florida,Florida,2018,2018-01,1
Southeast,Florida,Florida,2020,2020-07,1
Southeast,Florida,Florida's Turnpike,2018,2018-02,1
Southeast,Florida,Gadsden County,2021,2021-04,1
Southeast,Florida,Hendry County,2021,2021-05,1
Southeast,Florida,Highlands County,2019,2019-01,1
Southeast,Florida,Hillsborough County,2019,2019-10,1
Southeast,Florida,Hillsborough County,2020,2020-07,1
Southeast,Florida,Hillsborough County,2020,2020-09,1
Southeast,Florida,Hillsborough County,2020,2020-11,2
Southeast,Florida,Hillsborough County,2020,2020-12,1
Southeast,Florida,Hillsborough County,2021,2021-01,1
Southeast,Florida,Hillsborough County,2021,2021-03,1
Southeast,Florida,Hillsborough County,2021,2021-12,1
Southeast,Florida,Hillsborough County,2022,2022-07,1
Southeast,Florida,Hillsborough County,2022,2022-10,1
Southeast,Florida,Hillsborough County,2023,2023-07,2
Southeast,Florida,Hillsborough County,2023,2023-10,1
Southeast,Florida,Hillsborough County,2024,2024-06,1
Southeast,Florida,Hillsborough County,2024,2024-07,1
Southeast,Florida,Holiday Way,2020,2020-06,1
Southeast,Florida,Lee County,2021,2021-11,1
Southeast,Florida,Leon County,2018,2018-11,1
Southeast,Florida,Leon County,2019,2019-01,1
Southeast,Florida,Leon County,2019,2019-04,1
Southeast,Florida,Leon County,2020,2020-08,1
Southeast,Florida,Leon County,2022,2022-10,1
Southeast,Florida,Leon County,2022,2022-11,1
Southeast,Florida,Leon County,2023,2023-08,1
Southeast,Florida,Leon County,2024,2024-05,1
Southeast,Florida,Levy County,2020,2020-09,1
Southeast,Florida,Lockhart,2023,2023-12,1
Southeast,Florida,Manatee County,2018,2018-06,1
Southeast,Florida,Marion County,2018,2018-07,1
Southeast,Florida,Marion County,2020,2020-01,1
Southeast,Florida,Marion County,2023,2023-01,1
Southeast,Florida,Martin County,2018,2018-06,1
Southeast,Florida,Miami-Dade County,2018,2018-03,1
Southeast,Florida,Miami-Dade County,2018,2018-04,1
Southeast,Florida,Miami-Dade County,2018,2018-11,1
Southeast,Florida,Miami-Dade County,2018,2018-12,2
Southeast,Florida,Miami-Dade County,2019,2019-01,1
Southeast,Florida,Miami-Dade County,2019,2019-04,1
Southeast,Florida,Miami-Dade County,2019,2019-11,1
Southeast,Florida,Miami-Dade County,2020,2020-04,1
Southeast,Florida,Miami-Dade County,2020,2020-07,2
Southeast,Florida,Miami-Dade County,2020,2020-09,1
Southeast,Florida,Miami-Dade County,2020,2020-10,1
Southeast,Florida,Miami-Dade County,2020,2020-11,1
Southeast,Florida,Miami-Dade County,2020,2020-12,1
Southeast,Florida,Miami-Dade County,2021,2021-01,3
Southeast,Florida,Miami-Dade County,2021,2021-04,1
Southeast,Florida,Miami-Dade County,2021,2021-05,2
Southeast,Florida,Miami-Dade County,2021,2021-06,1
Southeast,Florida,Miami-Dade County,2021,2021-09,1
Southeast,Florida,Miami-Dade County,2022,2022-01,1
Southeast,Florida,Miami-Dade County,2022,2022-02,1
Southeast,Florida,Miami-Dade County,2022,2022-04,2
Southeast,Florida,Miami-Dade County,2022,2022-05,1
Southeast,Florida,Miami-Dade County,2022,2022-06,1
Southeast,Florida,Miami-Dade County,2022,2022-07,1
Southeast,Florida,Miami-Dade County,2022,2022-08,1
Southeast,Florida,Miami-Dade County,2022,2022-09,1
Southeast,Florida,Miami-Dade County,2022,2022-10,1
Southeast,Florida,Miami-Dade County,2023,2023-01,3
Southeast,Florida,Miami-Dade County,2023,2023-03,1
Southeast,Florida,Miami-Dade County,2024,2024-04,1
Southeast,Florida,Miami-Dade County,2024,2024-09,1
Southeast,Florida,Northwest 210th Street,2022,2022-09,1
Southeast,Florida,Orange County,2018,2018-01,1
Southeast,Florida,Orange County,2018,2018-06,1
Southeast,Florida,Orange County,2018,2018-07,1
Southeast,Florida,Orange County,2018,2018-09,1
Southeast,Florida,Orange County,2020,2020-04,1
Southeast,Florida,Orange County,2020,2020-10,2
Southeast,Florida,Orange County,2021,2021-03,1
Southeast,Florida,Orange County,2021,2021-09,1
Southeast,Florida,Orange County,2021,2021-11,1
Southeast,Florida,Orange County,2021,2021-12,1
Southeast,Florida,Orange County,2022,2022-07,1
Southeast,Florida,Orange County,2022,2022-08,1
Southeast,Florida,Orange County,2022,2022-10,1
Southeast,Florida,Orange County,2022,2022-11,1
Southeast,Florida,Orange County,2023,2023-02,1
Southeast,Florida,Orange County,2023,2023-04,1
Southeast,Florida,Orange County,2023,2023-06,1
Southeast,Florida,Orange County,2024,2024-02,1
Southeast,Florida,Orange County,2024,2024-04,1
Southeast,Florida,Osceola County,2022,2022-05,1
Southeast,Florida,Palm Beach County,2018,2018-04,1
Southeast,Florida,Palm Beach County,2019,2019-11,1
Southeast,Florida,Palm Beach County,2020,2020-01,1
Southeast,Florida,Palm Beach County,2020,2020-08,1
Southeast,Florida,Palm Beach County,2020,2020-12,1
Southeast,Florida,Palm Beach County,2021,2021-06,1
Southeast,Florida,Palm Beach County,2022,2022-11,1
Southeast,Florida,Palm Beach County,2024,2024-04,1
Southeast,Florida,Pasco County,2024,2024-06,1
Southeast,Florida,Pinellas County,2019,2019-12,1
Southeast,Florida,Pinellas County,2021,2021-02,1
Southeast,Florida,Pinellas County,2021,2021-03,1
Southeast,Florida,Pinellas County,2021,2021-10,1
Southeast,Florida,Pinellas County,2022,2022-05,1
Southeast,Florida,Pinellas County,2024,2024-03,1
Southeast,Florida,Polk County,2020,2020-11,1
Southeast,Florida,Polk County,2020,2020-12,1
Southeast,Florida,Polk County,2021,2021-09,1
Southeast,Florida,Polk County,2022,2022-01,1
Southeast,Florida,Polk County,2023,2023-01,1
Southeast,Florida,Polk County,2023,2023-05,1
Southeast,Florida,Saint Lucie County,2023,2023-01,1
Southeast,Florida,Saint Lucie County,2024,2024-05,1
Southeast,Florida,Sarasota County,2024,2024-05,1
Southeast,Florida,Sawgrass Mills Circle,2021,2021-02,1
Southeast,Florida,Seminole County,2023,2023-01,1
Southeast,Florida,Seminole County,2024,2024-04,1
Southeast,Florida,Sumter County,2021,2021-06,1
